gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx942,80,32768,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,2279.4057499999994,impl__flydsl_gfx942__64_256_128_True:1x4_64x256:64:128,0.66%,0.0,,0%,2279.4057499999994,0,0,0,203.4988584055,0.0,
gfx942,80,1,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,18.286074999999805,impl__flydsl_gfx942__16_16_16_False,0.00%,0.0,,0%,18.286074999999805,0,0,0,3.0965149164,0.0,
gfx942,80,2,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,35.38670000000001,impl__flydsl_gfx942__16_16_16_False_True,0.05%,0.0,,0%,35.38670000000001,0,0,0,3.2002477767,0.0,
gfx942,80,4,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,46.876359999999885,impl__flydsl_gfx942__16_16_16_False_True,0.05%,0.0,,0%,46.876359999999885,0,0,0,4.8316980243,0.0,
gfx942,80,8,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,80.98622000000016,impl__flydsl_gfx942__16_16_16_False_True,0.02%,0.0,,0%,80.98622000000016,0,0,0,5.5933568945,0.0,
gfx942,80,16,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,63.2701,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,40.0276,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,103.2977,0,0,0,8.7704727598,7827.38,
gfx942,80,32,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,105.0269,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,62.023,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,167.0499,0,0,0,10.8466950773,4840.76,
gfx942,80,65536,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,4488.11644897959,impl__flydsl_gfx942__64_256_128_True:1x4_64x256:64:128,0.65%,0.0,,0%,4488.11644897959,0,0,0,206.7042926542,0.0,
gfx942,80,131072,2048,128,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,8947.808060000016,impl__flydsl_gfx942__64_256_128_True:1x4_64x256:64:128,0.66%,0.0,,0%,8947.808060000016,0,0,0,207.3609379448,0.0,
gfx942,80,64,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,144.2918,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,81.8759,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,226.1677,0,0,0,16.0229716976,3576.31,
gfx942,80,128,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,154.2711,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,95.0137,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,249.2848,0,0,0,29.0742047329,3246.24,
gfx942,80,256,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,171.3405,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,102.3887,moe_ck2stages_gemm2_256x16x128x256_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,273.7292,0,0,0,52.9556752586,2959.22,
gfx942,80,512,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,32,0,182.6581,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,135.1763,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,317.8344,0,0,0,91.2142588971,2553.52,
gfx942,80,1024,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,390.6408979591836,impl__flydsl_gfx942__64_256_128_True,1.49%,0.0,,0%,390.6408979591836,0,0,0,148.4280289107,0.0,
gfx942,80,2048,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,637.0088200000012,impl__flydsl_gfx942__64_256_128_True:8x1_compact:64:128,1.47%,0.0,,0%,637.0088200000012,0,0,0,182.0447588026,0.0,
gfx942,80,4096,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,1020.4135555555519,impl__flydsl_gfx942__64_256_128_True,1.36%,0.0,,0%,1020.4135555555519,0,0,0,227.2884682110,0.0,
gfx942,80,8192,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,1710.7167142857138,impl__flydsl_gfx942__64_256_128_True,1.47%,0.0,,0%,1710.7167142857138,0,0,0,271.1474460350,0.0,
gfx942,80,16384,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,3121.9554399999993,impl__flydsl_gfx942__64_256_128_True,1.49%,0.0,,0%,3121.9554399999993,0,0,0,297.1576480720,0.0,
gfx942,80,32768,2048,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,5982.611386363636,impl__flydsl_gfx942__64_256_128_True,1.44%,0.0,,0%,5982.611386363636,0,0,0,310.1364524698,0.0,
