gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx942,80,1024,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,32,0,621.3526,moe_ck2stages_gemm1_256x32x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,411.52,moe_ck2stages_gemm2_256x32x64x128_1x4_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.2%,1032.8726,0,0,0,107.2055020145,2448.86,
gfx942,80,2048,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,1282.5983265306118,impl__flydsl_gfx942__64_256_128_True,2.08%,0.0,,0%,1282.5983265306118,0,0,0,172.6645408926,0.0,
gfx942,80,4096,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,2137.5071627906996,impl__flydsl_gfx942__64_256_128_True:1x4_64x256:64:128,1.78%,0.0,,0%,2137.5071627906996,0,0,0,207.2126400838,0.0,
gfx942,80,8192,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,3426.7718541666727,impl__flydsl_gfx942__64_256_128_True,2.02%,0.0,,0%,3426.7718541666727,0,0,0,258.5048093362,0.0,
gfx942,80,16384,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,6331.167340000002,impl__flydsl_gfx942__64_256_128_True:1x4_64x256:64:128,1.93%,0.0,,0%,6331.167340000002,0,0,0,279.8337043481,0.0,
gfx942,80,32768,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,11690.149640000009,impl__flydsl_gfx942__64_256_128_True:1x4_64x256:64:128,1.94%,0.0,,0%,11690.149640000009,0,0,0,303.1054458940,0.0,
gfx942,80,1,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,18.25805999999985,impl__flydsl_gfx942__16_16_16_False,0.04%,0.0,,0%,18.25805999999985,0,0,0,2.9612784710,0.0,
gfx942,80,2,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,31.177060000000075,impl__flydsl_gfx942__16_16_16_False_True,0.02%,0.0,,0%,31.177060000000075,0,0,0,3.4683963145,0.0,
gfx942,80,4,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,44.81317777777752,impl__flydsl_gfx942__16_16_16_False_True,0.05%,0.0,,0%,44.81317777777752,0,0,0,4.8260090162,0.0,
gfx942,80,8,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,78.39968000000005,impl__flydsl_gfx942__16_16_16_False_True,0.02%,0.0,,0%,78.39968000000005,0,0,0,5.5170837432,0.0,
gfx942,80,16,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,128.93251999999993,impl__flydsl_gfx942__16_128_64_False,0.02%,0.0,,0%,128.93251999999993,0,0,0,6.7095190569,0.0,
gfx942,80,32,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,200.18708000000018,impl__flydsl_gfx942__16_128_64_False,0.02%,0.0,,0%,200.18708000000018,0,0,0,8.6426676487,0.0,
gfx942,80,64,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,172.1063,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,125.8309,moe_ck2stages_gemm2_64x16x64x64_1x1_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,297.9372,0,0,0,11.6141952062,4233.24,
gfx942,80,128,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,244.9554,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,173.5338,moe_ck2stages_gemm2_64x16x64x64_1x1_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,418.4892,0,0,0,16.5371092014,3014.97,
gfx942,80,256,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,271.3371,moe_ck2stages_gemm1_128x16x64x128_1x2_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,208.784,moe_ck2stages_gemm2_64x16x64x64_1x1_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,480.1211,0,0,0,28.8285667928,2629.99,
gfx942,80,512,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,269.2888,moe_ck2stages_gemm1_256x16x64x256_1x4_MulABScale_v1_Nswizzle0_Quant2_MulRoutedWeight0_silu_F8_F8_B16,0.0%,255.1438,moe_ck2stages_gemm2_64x16x64x64_1x1_MulABScaleExpertWeight_v1_Nswizzle0_Quant2_MulRoutedWeight1_F8_F8_B16,0.0%,524.4326,0,0,0,52.7854416373,2411.52,
gfx942,80,1024,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,609.5404600000008,impl__flydsl_gfx942__64_128_128_True:8x1_compact:64:128,1.34%,0.0,,0%,609.5404600000008,0,0,0,90.8304147685,0.0,
gfx942,80,2048,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,729.0087234042554,impl__flydsl_gfx942__64_128_256_True:8x1_compact:64:128,1.68%,0.0,,0%,729.0087234042554,0,0,0,151.8906729715,0.0,
gfx942,80,4096,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,1244.280825000001,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.40%,0.0,,0%,1244.280825000001,0,0,0,177.9817278788,0.0,
gfx942,80,8192,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,2035.70961363636,impl__flydsl_gfx942__64_128_256_True,1.61%,0.0,,0%,2035.70961363636,0,0,0,217.5745005246,0.0,
gfx942,80,16384,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,3724.032000000005,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.55%,0.0,,0%,3724.032000000005,0,0,0,237.8704062693,0.0,
gfx942,80,32768,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,6917.454374999995,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.56%,0.0,,0%,6917.454374999995,0,0,0,256.1164719789,0.0,
gfx942,80,1,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,13.794820000000062,impl__flydsl_gfx942__16_16_16_False,0.04%,0.0,,0%,13.794820000000062,0,0,0,2.3516305396,0.0,
gfx942,80,2,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,25.700339999999997,impl__flydsl_gfx942__16_16_16_False_True,0.00%,0.0,,0%,25.700339999999997,0,0,0,2.5245051233,0.0,
gfx942,80,4,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,36.29073999999989,impl__flydsl_gfx942__16_16_16_False_True,0.03%,0.0,,0%,36.29073999999989,0,0,0,3.5756030326,0.0,
gfx942,80,8,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,52.93438775510201,impl__flydsl_gfx942__16_16_16_False_True,0.03%,0.0,,0%,52.93438775510201,0,0,0,4.9027214823,0.0,
gfx942,80,16,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,90.51559999999976,impl__flydsl_gfx942__16_128_64_False,0.01%,0.0,,0%,90.51559999999976,0,0,0,5.7343167366,0.0,
gfx942,80,32,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,138.6348541666663,impl__flydsl_gfx942__16_128_64_False,0.01%,0.0,,0%,138.6348541666663,0,0,0,7.4879455548,0.0,
gfx942,80,64,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,198.48768750000013,impl__flydsl_gfx942__16_128_64_False,0.01%,0.0,,0%,198.48768750000013,0,0,0,10.4599963159,0.0,
gfx942,80,128,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,252.25995744680833,impl__flydsl_gfx942__16_128_64_False,0.01%,0.0,,0%,252.25995744680833,0,0,0,16.4606424342,0.0,
gfx942,80,256,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,16,0,306.5100200000002,impl__flydsl_gfx942__16_128_64_False,0.01%,0.0,,0%,306.5100200000002,0,0,0,27.0944549219,0.0,
gfx942,80,512,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,379.18623999999994,impl__flydsl_gfx942__64_128_128_True:1x4_64x256:64:128,1.28%,0.0,,0%,379.18623999999994,0,0,0,43.8028654204,0.0,
gfx942,80,1024,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,412.1963333333327,impl__flydsl_gfx942__64_128_128_True:1x4_64x256:64:128,1.08%,0.0,,0%,412.1963333333327,0,0,0,80.5899640382,0.0,
gfx942,80,2048,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,470.4927199999995,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.30%,0.0,,0%,470.4927199999995,0,0,0,141.2089338173,0.0,
gfx942,80,4096,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,914.0361458333324,impl__flydsl_gfx942__64_128_128_True:1x4_64x256:64:128,1.09%,0.0,,0%,914.0361458333324,0,0,0,145.3723152260,0.0,
gfx942,80,8192,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,1463.2987659574471,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.26%,0.0,,0%,1463.2987659574471,0,0,0,181.6109653220,0.0,
gfx942,80,16384,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,2685.331285714292,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.20%,0.0,,0%,2685.331285714292,0,0,0,197.9279821851,0.0,
gfx942,80,32768,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fnuz,torch.float8_e4m3fnuz,QuantType.per_Token,1,0,64,0,5007.489062499997,impl__flydsl_gfx942__64_128_256_True:1x4_64x256:64:128,1.21%,0.0,,0%,5007.489062499997,0,0,0,212.2829211392,0.0,
